,id,values,tconst,primaryTitle,averageRating
6050,tt0862856,0.00155879424057166,tt0862856,Trick 'r Treat,6.8
6051,tt5952594,0.0015583884519672206,tt5952594,The Mustang,6.9
6052,tt2679042,0.001557501308514265,tt2679042,Hitman: Agent 47,5.7
6053,tt3784160,0.0015572876046165316,tt3784160,Valley Uprising,8.1
6054,tt4687276,0.0015571619858632528,tt4687276,Range 15,5.0
6055,tt2124787,0.0015568649323934886,tt2124787,Final Girl,4.7
6056,tt0418773,0.0015560802585133256,tt0418773,Junebug,6.9
6057,tt0808339,0.0015550910074596375,tt0808339,The Heir Apparent: Largo Winch,6.5
6058,tt0247199,0.0015543812606369557,tt0247199,The Believer,7.2
6059,tt0100232,0.0015538342930243325,tt0100232,Navy Seals,5.6
6060,tt0113114,0.0015518808724343223,tt0113114,Free Willy 2: The Adventure Home,5.1
6061,tt0080749,0.0015516114649330836,tt0080749,The Fog,6.8
6062,tt3569230,0.0015514053107981971,tt3569230,Legend,6.9
6063,tt1879032,0.001550497013567112,tt1879032,Rapture-Palooza,5.2
6064,tt2974918,0.0015504035360637723,tt2974918,Alvin and the Chipmunks: The Road Chip,5.0
6065,tt0104389,0.0015485546250422419,tt0104389,The Hand That Rocks the Cradle,6.6
6066,tt0245803,0.001548212373746741,tt0245803,Bulletproof Monk,5.5
6067,tt0155753,0.0015481830341313205,tt0155753,I'll Be Home for Christmas,5.5
6068,tt0059418,0.0015476704293002816,tt0059418,Major Dundee,6.7
6069,tt0106469,0.001547374625481315,tt0106469,"Blood In, Blood Out",8.0
6070,tt9484998,0.0015470959320079624,tt9484998,Palm Springs,7.4
6071,tt0324216,0.0015470216291842505,tt0324216,The Texas Chainsaw Massacre,6.2
6072,tt3553976,0.0015463080188740407,tt3553976,Captain Fantastic,7.9
6073,tt1117385,0.0015462117922994231,tt1117385,Felon,7.4
6074,tt0060268,0.001546109381358887,tt0060268,Cul-de-sac,7.1
6075,tt2027231,0.0015446880842233596,tt2027231,Perfect Sisters,5.6
6076,tt0108174,0.0015444534597148416,tt0108174,So I Married an Axe Murderer,6.4
6077,tt0365675,0.0015436888122081754,tt0365675,The Red Baron,6.4
6078,tt0393597,0.0015424068025343281,tt0393597,Earth,8.0
6079,tt0120725,0.001541907143306241,tt0120725,Krippendorf's Tribe,5.0
6080,tt0175526,0.0015413917112595814,tt0175526,Cherry Falls,5.2
6081,tt0292644,0.0015406974591248845,tt0292644,The Rules of Attraction,6.7
6082,tt0368578,0.001540392571569209,tt0368578,Are We There Yet?,4.7
6083,tt0080310,0.0015391246343738505,tt0080310,Breaker Morant,7.8
6084,tt0864835,0.0015382265388601622,tt0864835,Mr. Peabody & Sherman,6.8
6085,tt0455362,0.0015354445215170999,tt0455362,The Breed,5.1
6086,tt2292959,0.001535034877775908,tt2292959,The Canyons,3.8
6087,tt0409681,0.0015337688686270713,tt0409681,Lies and Alibis,6.4
6088,tt7262882,0.0015335010087713552,tt7262882,Master Z: The Ip Man Legacy,6.5
6089,tt0110027,0.0015334993352132643,tt0110027,Highlander: The Final Dimension,4.5
6090,tt3136112,0.0015316599389455122,tt3136112,Shelter,6.5
6091,tt1596365,0.0015312930016828938,tt1596365,The Woman in Black,6.4
6092,tt6803212,0.0015292881472889796,tt6803212,Don't Let Go,6.2
6093,tt5304992,0.0015286010966499442,tt5304992,Set It Up,6.5
6094,tt4119278,0.0015277458123210128,tt4119278,All Roads Lead to Rome,4.9
6095,tt0106339,0.0015274686078116748,tt0106339,Backbeat,6.6
6096,tt7752126,0.00152640899505941,tt7752126,Brightburn,6.1
6097,tt0080120,0.0015239188614162291,tt0080120,The Warriors,7.6
6098,tt2726560,0.00152314232479209,tt2726560,The Longest Ride,7.1
6099,tt3147312,0.0015223391360039255,tt3147312,Desierto,6.0
6100,tt0150915,0.0015223178301605163,tt0150915,Hilary and Jackie,7.3
6101,tt3890160,0.0015222402906221978,tt3890160,Baby Driver,7.6
6102,tt3544082,0.001521621921321488,tt3544082,45 Years,7.1
6103,tt2239832,0.0015203224836016493,tt2239832,Think Like a Man Too,5.8
6104,tt0064793,0.0015197452573004818,tt0064793,The Passion of Anna,7.7
6105,tt3195644,0.0015196907055384516,tt3195644,Insidious: Chapter 3,6.1
6106,tt0082533,0.001517883433880299,tt0082533,The Howling,6.6
6107,tt0252480,0.0015173072546001973,tt0252480,The Grey Zone,7.0
6108,tt0098068,0.0015171834414459617,tt0098068,Parents,6.1
6109,tt0119123,0.0015159186538237898,tt0119123,Fire Down Below,5.1
6110,tt0354899,0.0015153420597111512,tt0354899,The Science of Sleep,7.3
6111,tt0066193,0.0015146961951967197,tt0066193,The Out of Towners,7.1
6112,tt0089504,0.0015144342006335357,tt0089504,Lost in America,7.0
6113,tt0082970,0.0015129349350760095,tt0082970,Ragtime,7.3
6114,tt1316622,0.0015122090774522794,tt1316622,Wrecked,5.3
6115,tt1869716,0.0015120414805422785,tt1869716,The East,6.8
6116,tt0282552,0.0015116758291461817,tt0282552,Riders,5.5
6117,tt7040874,0.0015105910417188497,tt7040874,A Simple Favor,6.8
6118,tt0058576,0.001510093552073389,tt0058576,Seven Days in May,7.9
6119,tt4218696,0.0015096565203389352,tt4218696,The Wall,6.2
6120,tt1458169,0.0015093071247247833,tt1458169,Kidnap,5.9
6121,tt1653665,0.0015088566355747689,tt1653665,Goodbye Christopher Robin,7.1
6122,tt1885265,0.0015088496869546737,tt1885265,Tyler Perry's Good Deeds,5.5
6123,tt0116365,0.0015086866010334261,tt0116365,The Frighteners,7.1
6124,tt1293847,0.0015086089526522245,tt1293847,xXx: Return of Xander Cage,5.2
6125,tt0411477,0.0015072629795846247,tt0411477,Hellboy II: The Golden Army,7.0
6126,tt1602472,0.0015070270841928866,tt1602472,2 Days in New York,6.0
6127,tt0105399,0.001506958856823052,tt0105399,Twin Dragons,6.5
6128,tt0083908,0.0015063603533394356,tt0083908,Evil Under the Sun,7.1
6129,tt2652092,0.0015055413452659085,tt2652092,The Good Lie,7.4
6130,tt1291150,0.0015045198136376745,tt1291150,Teenage Mutant Ninja Turtles,5.8
6131,tt0116594,0.0015039955929856208,tt0116594,I Shot Andy Warhol,6.6
6132,tt0120723,0.0015039291421696734,tt0120723,Kissing a Fool,5.6
6133,tt0116414,0.0015037809875371336,tt0116414,Girl 6,5.1
6134,tt1850397,0.0015036727757664669,tt1850397,The Loft,6.3
6135,tt4465572,0.0015024398349714556,tt4465572,American Woman,6.8
6136,tt0110657,0.0015019845230295535,tt0110657,The Next Karate Kid,4.4
6137,tt0100469,0.0014991177507970427,tt0100469,The Reflecting Skin,6.8
6138,tt0069865,0.0014972918152439793,tt0069865,Charley Varrick,7.5
6139,tt0414951,0.0014964575362395585,tt0414951,The Quiet,6.2
6140,tt2160105,0.0014960043386865493,tt2160105,I Still See You,5.8
6141,tt0246544,0.001495448038607705,tt0246544,The Musketeer,4.9
6142,tt2404465,0.0014945917947113531,tt2404465,Troop Zero,6.9
6143,tt0460989,0.0014944954168664222,tt0460989,The Wind that Shakes the Barley,7.5
6144,tt0103239,0.001493680372539474,tt0103239,Wedlock,5.9
6145,tt0910885,0.0014932480163941735,tt0910885,A Merry Friggin' Christmas,5.1
6146,tt2380307,0.0014926644135996564,tt2380307,Coco,8.4
6147,tt3766394,0.0014912514350516202,tt3766394,"Hello, My Name Is Doris",6.6
6148,tt0057581,0.0014907379671718882,tt0057581,The Thrill of It All,7.0
6149,tt1767354,0.0014900507159269793,tt1767354,Odd Thomas,6.8
6150,tt7615052,0.0014895588615727407,tt7615052,Daughter of the Wolf,5.1
6151,tt0120255,0.0014885264215185273,tt0120255,The Sweet Hereafter,7.5
6152,tt1817081,0.001487845472843437,tt1817081,A Case of You,5.6
6153,tt1031969,0.0014874054054336192,tt1031969,The Rocker,6.2
6154,tt5591666,0.0014873096241864343,tt5591666,The Domestics,5.7
6155,tt4714782,0.0014870651149989206,tt4714782,Personal Shopper,6.1
6156,tt4669986,0.001485150900395082,tt4669986,Loving,7.0
6157,tt1894476,0.0014850655279156967,tt1894476,How I Live Now,6.5
6158,tt5360952,0.0014847421018397374,tt5360952,The Hurricane Heist,5.1
6159,tt0431021,0.0014846779925505108,tt0431021,The Possession,5.9
6160,tt0212830,0.0014839395868392856,tt0212830,Bruiser,5.3
6161,tt0088414,0.0014827788245531015,tt0088414,The Woman in Red,6.0
6162,tt0160862,0.0014825437507450074,tt0160862,She's All That,5.9
6163,tt0071269,0.0014820899365435795,tt0071269,California Split,7.2
6164,tt0437954,0.0014818556347022567,tt0437954,Virgin Territory,4.8
6165,tt0118750,0.0014804640762248235,tt0118750,Booty Call,5.4
6166,tt0119698,0.0014802336442394767,tt0119698,Princess Mononoke,8.4
6167,tt4191054,0.001480180043291639,tt4191054,Strange Magic,5.8
6168,tt0080436,0.0014787390244366712,tt0080436,Battle Creek Brawl,5.8
6169,tt0097366,0.0014770814320343116,tt0097366,Fletch Lives,6.1
6170,tt2910814,0.0014770683395985175,tt2910814,The Signal,6.1
6171,tt1183921,0.0014758857423338852,tt1183921,The Vicious Kind,7.0
6172,tt1911658,0.0014755464015010335,tt1911658,Penguins of Madagascar,6.7
6173,tt0094602,0.0014755078758214152,tt0094602,Above the Law,6.0
6174,tt0080009,0.0014744806815257965,tt0080009,Tess,7.3
6175,tt0476995,0.001474288504995701,tt0476995,Firehouse Dog,5.5
6176,tt1964624,0.0014742141835113068,tt1964624,In the House,7.4
6177,tt2370248,0.001472922210526941,tt2370248,Short Term 12,8.0
6178,tt2334871,0.0014713005026139592,tt2334871,Snatched,4.5
6179,tt0206275,0.0014709576259952309,tt0206275,Save the Last Dance,6.2
6180,tt0212826,0.0014705990323422673,tt0212826,Bread and Roses,7.1
6181,tt0082010,0.001470136922355833,tt0082010,An American Werewolf in London,7.5
6182,tt0111280,0.0014696930048970502,tt0111280,Star Trek: Generations,6.6
6183,tt0114852,0.0014685867562550243,tt0114852,Village of the Damned,5.7
6184,tt3318750,0.0014681439679690188,tt3318750,Adult Beginners,5.6
6185,tt0101531,0.0014659425762259403,tt0101531,Cadence,6.5
6186,tt0190332,0.00146565711305593,tt0190332,"Crouching Tiger, Hidden Dragon",7.8
6187,tt1270262,0.0014652309364530213,tt1270262,The Devil's Double,7.1
6188,tt0086393,0.0014648360066726984,tt0086393,Superman III,5.0
6189,tt2396589,0.0014639816622223497,tt2396589,Mudbound,7.4
6190,tt0076221,0.0014612587067485239,tt0076221,Jabberwocky,6.2
6191,tt0282120,0.0014612250392197113,tt0282120,The Wild Thornberrys,5.6
6192,tt0070328,0.001459382694648107,tt0070328,Live and Let Die,6.8
6193,tt0109327,0.0014593781288172512,tt0109327,Brainscan,6.1
6194,tt0762121,0.001459285595492897,tt0762121,The Nativity Story,6.8
6195,tt0396555,0.0014592757905443163,tt0396555,Meet the Robinsons,6.8
6196,tt6952960,0.0014592615092813839,tt6952960,The Kindergarten Teacher,6.7
6197,tt0183790,0.0014587603189602477,tt0183790,A Knight's Tale,6.9
6198,tt0089118,0.0014564495093487319,tt0089118,F/X,6.7
6199,tt1816608,0.0014562503338165006,tt1816608,Another Me,4.7
6200,tt1160368,0.0014544200872947323,tt1160368,12 Rounds,5.6
6201,tt0100260,0.001454256709717462,tt0100260,Nightbreed,6.6
6202,tt0151568,0.0014538092743565346,tt0151568,Topsy-Turvy,7.3
6203,tt2076220,0.001452011085748333,tt2076220,Holy Motors,7.1
6204,tt2328900,0.0014500679691090968,tt2328900,Mary Queen of Scots,6.3
6205,tt1833116,0.0014495228026613046,tt1833116,The Informer,6.6
6206,tt0084556,0.0014492359792488499,tt0084556,Q,6.0
6207,tt2051879,0.0014465111726131923,tt2051879,Europa Report,6.4
6208,tt2402085,0.0014444338776336547,tt2402085,Jimi: All Is by My Side,5.7
6209,tt5717492,0.0014441621052132467,tt5717492,Small Crimes,5.8
6210,tt0103919,0.0014412716441605784,tt0103919,Candyman,6.6
6211,tt3111426,0.0014412279412456504,tt3111426,Lost Girls,6.1
6212,tt1985966,0.0014410471551931263,tt1985966,Cloudy With a Chance of Meatballs 2,6.4
6213,tt1059925,0.0014401057306573843,tt1059925,According to Greta,6.1
6214,tt2725962,0.0014398588244477826,tt2725962,What We Did on Our Holiday,6.9
6215,tt0398286,0.0014388649252603583,tt0398286,Tangled,7.7
6216,tt0382932,0.001438563119948209,tt0382932,Ratatouille,8.0
6217,tt0097737,0.001438352280371795,tt0097737,Leviathan,5.8
6218,tt1253863,0.0014376098253381362,tt1253863,300: Rise of an Empire,6.2
6219,tt4687108,0.0014375880396491191,tt4687108,In the Tall Grass,5.4
6220,tt0365125,0.0014373445069348594,tt0365125,A Dirty Shame,5.1
6221,tt2096673,0.0014368821661543778,tt2096673,Inside Out,8.1
6222,tt0111070,0.0014360137720109125,tt0111070,The Santa Clause,6.5
6223,tt0465494,0.0014359345353335906,tt0465494,Hitman,6.3
6224,tt0081529,0.001435771911980291,tt0081529,Smokey and the Bandit II,5.3
6225,tt1152850,0.0014356193587427002,tt1152850,Wendy and Lucy,7.1
6226,tt1043726,0.0014356110463202738,tt1043726,The Legend of Hercules,4.2
6227,tt0252866,0.0014348853789021006,tt0252866,American Pie 2,6.4
6228,tt0068326,0.0014333322014516725,tt0068326,Butterflies Are Free,7.2
6229,tt0107315,0.0014333063313618029,tt0107315,Kika,6.5
6230,tt0060164,0.0014325329961489958,tt0060164,The Bible: In the Beginning...,6.3
6231,tt4332232,0.0014319364020970319,tt4332232,Fractured,6.4
6232,tt6485928,0.0014308802276895532,tt6485928,The Land of Steady Habits,6.2
6233,tt0067756,0.0014307091591838493,tt0067756,Silent Running,6.7
6234,tt0087100,0.0014305842232489876,tt0087100,Crimes of Passion,6.4
6235,tt0249516,0.0014293186808979153,tt0249516,Foodfight!,1.5
6236,tt0093713,0.0014291025001133856,tt0093713,Pelle the Conqueror,7.8
6237,tt4085084,0.0014289320515615772,tt4085084,Disorder,6.2
6238,tt6079516,0.0014279845468367532,tt6079516,I See You,6.8
6239,tt1668200,0.0014272746509327453,tt1668200,Elle s'appelait Sarah,7.5
6240,tt3721936,0.0014270181825077866,tt3721936,American Honey,7.0
6241,tt0397535,0.001426959181005542,tt0397535,Memoirs of a Geisha,7.4
6242,tt0454987,0.001426550988885465,tt0454987,Let's Go to Prison,6.0
6243,tt0066495,0.0014259903701855392,tt0066495,The Twelve Chairs,6.5
6244,tt6850820,0.0014255362037614153,tt6850820,Peppermint,6.5
6245,tt5420886,0.0014253919599934773,tt5420886,Walking Out,5.8
6246,tt0145547,0.0014252365690097409,tt0145547,Two Hands,7.1
6247,tt8430598,0.0014250962768513576,tt8430598,Shirley,6.2
6248,tt2268016,0.0014247927845190181,tt2268016,Magic Mike XXL,5.6
6249,tt0120595,0.0014237990942785916,tt0120595,Babe: Pig in the City,5.7
6250,tt0331953,0.0014235590841514861,tt0331953,Club Dread,5.7
6251,tt2387513,0.001422701536349153,tt2387513,The Liberator,6.8
6252,tt0473753,0.0014209460767679062,tt0473753,Angel-A,7.1
6253,tt1826590,0.001420557559961233,tt1826590,About Last Night,6.1
6254,tt1232776,0.00142022655310638,tt1232776,Fish Tank,7.3
6255,tt0106965,0.0014194713980265046,tt0106965,Free Willy,6.0
6256,tt0063611,0.0014193625306619221,tt0063611,Shame,8.1
6257,tt1976989,0.0014189089892337812,tt1976989,Love and Honor,5.7
6258,tt2936180,0.0014187887711360314,tt2936180,Far from Men,7.2
6259,tt0332375,0.0014179457485530257,tt0332375,Saved!,6.7
6260,tt0410097,0.0014177639323192152,tt0410097,Hustle & Flow,7.3
6261,tt0288439,0.0014174828048625846,tt0288439,Bang Bang You're Dead,7.8
6262,tt2784936,0.0014173284052233102,tt2784936,Backtrack,5.9
6263,tt1459012,0.0014167388815297692,tt1459012,Love Crime,6.5
6264,tt0064866,0.0014166543753044245,tt0064866,Burn!,7.3
6265,tt0120576,0.0014157379775616237,tt0120576,Dance with Me,5.9
6266,tt2141773,0.00141573099716975,tt2141773,Hell and Back,5.4
6267,tt0057590,0.0014156294458691596,tt0057590,Tom Jones,6.5
6268,tt0119324,0.0014149625631002375,tt0119324,The House of Yes,6.6
6269,tt0100024,0.0014147103437658875,tt0100024,Life Is Sweet,7.5
6270,tt2674358,0.0014145469358294973,tt2674358,The Hunter's Prayer,5.6
6271,tt0107413,0.0014139333070978196,tt0107413,Life with Mikey,5.6
6272,tt0455857,0.0014136547559358273,tt0455857,When a Stranger Calls,5.1
6273,tt0100263,0.0014115552941640465,tt0100263,La Femme Nikita,7.3
6274,tt7167686,0.0014106629212820342,tt7167686,Reign of the Supermen,6.8
6275,tt0093015,0.00141016269436277,tt0093015,Dragons Forever,7.2
6276,tt0367085,0.001407755534146419,tt0367085,Soul Plane,4.5
6277,tt4881806,0.0014076939579318387,tt4881806,Jurassic World: Fallen Kingdom,6.2
6278,tt0068732,0.001406950078948855,tt0068732,Images,7.1
6279,tt0082136,0.001406450639382613,tt0082136,The Cannonball Run,6.3
6280,tt0077928,0.0014063356295177965,tt0077928,Midnight Express,7.6
6281,tt0092501,0.0014041344972100976,tt0092501,Project A 2,7.1
6282,tt1431181,0.0014038983979089376,tt1431181,Another Year,7.3
6283,tt2368619,0.0014028189761441305,tt2368619,The Take,6.3
6284,tt4481066,0.001401176866113016,tt4481066,Giant Little Ones,7.2
6285,tt0304669,0.001400815891855478,tt0304669,The Santa Clause 2,5.6
6286,tt0175142,0.0014003314977877159,tt0175142,Scary Movie,6.2
6287,tt0106627,0.0013999295469920815,tt0106627,The Crush,5.9
6288,tt1974420,0.0013993681856245765,tt1974420,Rules Don't Apply,5.7
6289,tt0184526,0.0013983837208732138,tt0184526,Gorgeous,6.1
6290,tt0099700,0.0013981356875233416,tt0099700,Gremlins 2: The New Batch,6.4
6291,tt0995845,0.0013974914623787265,tt0995845,The Courier,4.5
6292,tt0833557,0.0013937813374448609,tt0833557,Visioneers,6.0
6293,tt1190617,0.001393469794434699,tt1190617,An American Carol,4.1
6294,tt0105698,0.0013929879754604403,tt0105698,Universal Soldier,6.0
6295,tt0316732,0.0013929109853382958,tt0316732,Taxi,4.5
6296,tt0089893,0.0013914560573395581,tt0089893,Red Sonja,5.1
6297,tt0101635,0.001391307103677284,tt0101635,Curly Sue,5.9
6298,tt1231586,0.0013909854293473463,tt1231586,A Good Old Fashioned Orgy,6.1
6299,tt0383694,0.0013903515720528996,tt0383694,Vera Drake,7.6
6300,tt0085475,0.0013899572759729644,tt0085475,Eddie and the Cruisers,7.0
6301,tt2785288,0.001389812557236632,tt2785288,Jack Strong,7.1
6302,tt0279493,0.0013889209358222724,tt0279493,Undercover Brother,5.8
6303,tt0220827,0.0013889055764434554,tt0220827,Sleepless,6.2
6304,tt0109190,0.0013875083464559446,tt0109190,Baby's Day Out,6.1
6305,tt0457572,0.0013856539905362163,tt0457572,Fido,6.7
6306,tt0120125,0.0013855530581322586,tt0120125,The Barber of Siberia,7.8
6307,tt6791096,0.0013853636434711506,tt6791096,I Feel Pretty,5.5
6308,tt1031241,0.001385263329582952,tt1031241,From Time to Time,6.7
6309,tt0098622,0.001385172193991655,tt0098622,Warlock,6.3
6310,tt0100419,0.0013842123707610246,tt0100419,Problem Child,5.5
6311,tt5057140,0.0013830613390787628,tt5057140,Hold the Dark,5.6
6312,tt0339147,0.001382533692772245,tt0339147,Highwaymen,5.7
6313,tt0066344,0.0013822984445910273,tt0066344,Scrooge,7.5
6314,tt9354944,0.0013814533624684807,tt9354944,Jexi,6.1
6315,tt5390504,0.0013806028660009728,tt5390504,Detroit,7.3
6316,tt0299977,0.0013804764330196085,tt0299977,Hero,7.9
6317,tt2582802,0.0013800612997094826,tt2582802,Whiplash,8.5
6318,tt0078444,0.001379648958076681,tt0078444,An Unmarried Woman,7.1
6319,tt0104926,0.0013792660712276415,tt0104926,Mr. Baseball,6.0
6320,tt0116905,0.0013781293618083945,tt0116905,Lone Star,7.4
6321,tt0118570,0.0013771524975742038,tt0118570,Air Bud,5.2
6322,tt2980516,0.001377035964996212,tt2980516,The Theory of Everything,7.7
6323,tt0327919,0.0013768328106595683,tt0327919,I Am David,7.2
6324,tt2870708,0.0013767206576673443,tt2870708,Wish I Was Here,6.7
6325,tt0091472,0.0013754424046795455,tt0091472,The Manhattan Project,6.2
6326,tt0055798,0.0013754122884653906,tt0055798,Birdman of Alcatraz,7.8
6327,tt4565520,0.0013751394905742965,tt4565520,The Layover,4.7
6328,tt0084370,0.001375104906706318,tt0084370,My Favorite Year,7.4
6329,tt0815236,0.001374507837674806,tt0815236,She's Out of My League,6.4
6330,tt0095403,0.0013743525524806599,tt0095403,Police Story 2,7.1
6331,tt1196956,0.0013733944252275374,tt1196956,One Chance,6.8
6332,tt0103129,0.0013725556665296612,tt0103129,Truly Madly Deeply,7.2
6333,tt0089374,0.0013719045705604966,tt0089374,Police Story,7.6
6334,tt0078199,0.0013718679449682529,tt0078199,"Same Time, Next Year",7.2
6335,tt3201640,0.0013713843121647834,tt3201640,Extinction,5.8
6336,tt0836700,0.0013704139847168751,tt0836700,Summer Hours,7.2
6337,tt0070640,0.0013698037929677823,tt0070640,Save the Tiger,6.9
6338,tt4695012,0.0013695522123192624,tt4695012,It Comes at Night,6.2
6339,tt5716464,0.0013692882216196178,tt5716464,Breathe,7.1
6340,tt0063759,0.001368248334896114,tt0063759,Hour of the Wolf,7.6
6341,tt0273517,0.0013680684319129198,tt0273517,Darkness,5.5
6342,tt2599716,0.0013672557915367387,tt2599716,Police Story: Lockdown,6.1
6343,tt0114608,0.001365998339138729,tt0114608,Tales from the Crypt: Demon Knight,6.7
6344,tt1568337,0.0013658444721898575,tt1568337,Loosies,6.2
6345,tt1355630,0.0013652855602930825,tt1355630,If I Stay,6.7
6346,tt5352846,0.0013648266889493025,tt5352846,Drone,5.3
6347,tt0055499,0.0013646341635398457,tt0055499,Through a Glass Darkly,8.1
6348,tt3387266,0.001364397237853085,tt3387266,A United Kingdom,6.8
6349,tt3183660,0.0013636759915193611,tt3183660,Fantastic Beasts and Where to Find Them,7.3
6350,tt0098966,0.001362387015965604,tt0098966,Three Men and a Little Lady,5.5
6351,tt4364194,0.0013623131480049392,tt4364194,The Peanut Butter Falcon,7.6
6352,tt0080745,0.001361706976705325,tt0080745,Flash Gordon,6.5
6353,tt0087078,0.0013613931177079014,tt0087078,Conan the Destroyer,5.9
6354,tt0104905,0.0013603436986522,tt0104905,Mom and Dad Save the World,5.4
6355,tt0186975,0.0013597010212674332,tt0186975,Down to You,5.0
6356,tt1259521,0.0013586077206724867,tt1259521,The Cabin in the Woods,7.0
6357,tt0082186,0.0013575993552266531,tt0082186,Clash of the Titans,6.9
6358,tt0078504,0.001357449275642175,tt0078504,The Wiz,5.4
6359,tt0113755,0.0013569133323744949,tt0113755,Man of the House,5.2
6360,tt1365519,0.0013558882932259463,tt1365519,Tomb Raider,6.3
6361,tt0104684,0.0013534382918342703,tt0104684,Hard Boiled,7.8
6362,tt0236157,0.0013534342211537081,tt0236157,Disco Pigs,6.7
6363,tt0102744,0.0013520625602097007,tt0102744,Quigley Down Under,6.9
6364,tt0113326,0.0013508026765138331,tt0113326,Rumble in the Bronx,6.8
6365,tt1657507,0.0013498737202763758,tt1657507,Colombiana,6.4
6366,tt3892172,0.0013494187485735968,tt3892172,Leave No Trace,7.2
6367,tt0267913,0.0013493347571949907,tt0267913,Scooby-Doo,5.1
6368,tt0331632,0.0013493347571949907,tt0331632,Scooby-Doo 2: Monsters Unleashed,5.1
6369,tt0363589,0.0013488584329336317,tt0363589,Elephant,7.2
6370,tt0475276,0.001345541994338106,tt0475276,United 93,7.5
6371,tt0393735,0.0013445291428715578,tt0393735,The Shaggy Dog,4.4
6372,tt4190530,0.0013441548421246287,tt4190530,Anthropoid,7.2
6373,tt2582784,0.001343377319927149,tt2582784,Flower,6.0
6374,tt1694020,0.0013433082031340537,tt1694020,The Guilt Trip,5.7
6375,tt0087755,0.0013432619731691482,tt0087755,The Muppets Take Manhattan,6.9
6376,tt2582498,0.001340845229162281,tt2582498,Sweet Virginia,6.2
6377,tt0094137,0.0013401749940809657,tt0094137,Three Men and a Baby,6.0
6378,tt0107207,0.00133946174643586,tt0107207,In the Name of the Father,8.1
6379,tt0110622,0.0013382131725980897,tt0110622,Naked Gun 33 1/3: The Final Insult,6.5
6380,tt0094357,0.0013381678152979166,tt0094357,A Better Tomorrow II,7.3
6381,tt6095472,0.001337755982580523,tt6095472,The Angry Birds Movie 2,6.4
6382,tt1068649,0.0013376872131861766,tt1068649,I've Loved You So Long,7.6
6383,tt0363771,0.0013371625505102307,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.9
6384,tt0076734,0.001337126450293155,tt0076734,Soldier of Orange,7.7
6385,tt0758771,0.001335814839761389,tt0758771,Outlaw,5.7
6386,tt2718440,0.0013353649823798072,tt2718440,Moonwalkers,6.1
6387,tt0098987,0.0013353302068077623,tt0098987,The Adventures of Ford Fairlane,6.5
6388,tt1016075,0.0013353205431143006,tt1016075,Fame,5.1
6389,tt0119092,0.0013341706382459853,tt0119092,Face,6.7
6390,tt2531344,0.0013338945730218652,tt2531344,Blockers,6.2
6391,tt6141246,0.001333463221649797,tt6141246,The Aeronauts,6.6
6392,tt0074235,0.0013328848510222545,tt0074235,Bound for Glory,7.3
6393,tt0076740,0.001332133773155075,tt0076740,Sorcerer,7.7
6394,tt0115963,0.001331985662554342,tt0115963,The Craft,6.4
6395,tt0103923,0.00133183109495977,tt0103923,Captain America,3.2
6396,tt1035736,0.0013309658879138975,tt1035736,Coco Before Chanel,6.7
6397,tt0192194,0.001330696083157644,tt0192194,Julien Donkey-Boy,6.9
6398,tt0377749,0.0013302541990226045,tt0377749,Dead Birds,5.6
6399,tt0214388,0.001330157265983035,tt0214388,100 Girls,5.8
6400,tt1319694,0.001329968739520974,tt1319694,Glorious 39,6.4
6401,tt0090192,0.001329961242783823,tt0090192,Trancers,6.0
6402,tt0462590,0.00132983383758573,tt0462590,Step Up,6.5
6403,tt3797868,0.0013296795860581628,tt3797868,The Choice,6.6
6404,tt0107977,0.0013283615154482203,tt0107977,Robin Hood: Men in Tights,6.7
6405,tt0119675,0.0013283575997136059,tt0119675,Mimic,6.0
6406,tt0116531,0.0013281690358638413,tt0116531,High School High,5.6
6407,tt0105793,0.0013275979539299804,tt0105793,Wayne's World,7.0
6408,tt0098554,0.0013248644977843368,tt0098554,Uncle Buck,7.0
6409,tt3149038,0.001324677904992727,tt3149038,A Brilliant Young Mind,7.1
6410,tt1563742,0.0013238760598811758,tt1563742,Overboard,6.0
6411,tt3567288,0.001323304485112766,tt3567288,The Visit,6.2
6412,tt0118111,0.0013220775413844842,tt0118111,Waiting for Guffman,7.5
6413,tt0087032,0.0013219318343764856,tt0087032,Cannonball Run II,5.1
6414,tt8096832,0.0013211652761079377,tt8096832,Lady and the Tramp,6.3
6415,tt0085127,0.0013207929814051046,tt0085127,Project A,7.4
6416,tt0087578,0.0013207929814051046,tt0087578,Kuai can che,7.2
6417,tt2304771,0.0013197151760893468,tt2304771,Mandela: Long Walk to Freedom,7.1
6418,tt3499096,0.0013184507707746883,tt3499096,Race,7.1
6419,tt0115509,0.0013181914645987813,tt0115509,All Dogs Go to Heaven 2,5.5
6420,tt1300851,0.0013172469656182754,tt1300851,The Boondock Saints II: All Saints Day,6.3
6421,tt4196450,0.001317106972519434,tt4196450,The Birth of a Nation,6.4
6422,tt0450314,0.0013166235714037826,tt0450314,Punisher: War Zone,5.9
6423,tt0078252,0.0013164949758618922,tt0078252,Snake in the Eagle's Shadow,7.4
6424,tt0080179,0.0013164949758618922,tt0080179,Drunken Master,7.5
6425,tt2994190,0.00131636387687339,tt2994190,Camp X-Ray,6.9
6426,tt0097500,0.0013163617870200171,tt0097500,Her Alibi,5.8
