tconst,averageRating,numVotes,ordering,title,region,language,types,attributes,isOriginalTitle,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers
tt0085154,5.9,15394,29.0,All the Right Moves,US,\N,\N,\N,0,movie,All the Right Moves,All the Right Moves,0,1983,\N,91,"Drama,Romance,Sport",nm0152469,"nm0437393,nm0430126"
tt0085159,4.1,5659,10.0,Amityville 3,US,\N,alternative,\N,0,movie,Amityville 3-D,Amityville 3-D,0,1983,\N,105,Horror,nm0281507,nm0024388
tt0085159,4.1,5659,20.0,Amityville 3-D,US,\N,\N,\N,0,movie,Amityville 3-D,Amityville 3-D,0,1983,\N,105,Horror,nm0281507,nm0024388
tt0085180,7.5,8234,17.0,L'Argent,US,\N,imdbDisplay,\N,0,movie,L'Argent,L'argent,0,1983,\N,85,"Crime,Drama",nm0000975,"nm0866243,nm0000975"
tt0085204,5.5,4803,18.0,Short Wave,US,\N,video,bootleg title,0,movie,BMX Bandits,BMX Bandits,0,1983,\N,88,"Adventure,Crime,Drama",nm0872062,"nm0249305,nm0353569"
tt0085210,7.2,13611,14.0,Bad Boys,US,\N,imdbDisplay,\N,0,movie,Bad Boys,Bad Boys,0,1983,\N,123,"Crime,Drama,Thriller",nm0742819,nm0223960
tt0085218,8.0,7026,,,,,,,,movie,Barefoot Gen,Hadashi no Gen,0,1983,\N,83,"Animation,Biography,Drama",nm0556048,nm0620451
tt0085244,7.2,32318,10.0,The Big Chill,US,\N,imdbDisplay,\N,0,movie,The Big Chill,The Big Chill,0,1983,\N,105,"Comedy,Drama",nm0001410,"nm0001410,nm0070660"
tt0085255,6.4,16946,34.0,Blue Thunder,US,\N,imdbDisplay,\N,0,movie,Blue Thunder,Blue Thunder,0,1983,\N,109,"Action,Crime,Drama",nm0000824,"nm0639321,nm0415979,nm0718466"
tt0085271,6.5,10735,13.0,Brainstorm,US,\N,\N,\N,0,movie,Brainstorm,Brainstorm,0,1983,\N,106,"Sci-Fi,Thriller",nm0874320,"nm0748022,nm0830626,nm0582186"
tt0085271,6.5,10735,22.0,The Gordon Forbes Tapes,US,\N,alternative,\N,0,movie,Brainstorm,Brainstorm,0,1983,\N,106,"Sci-Fi,Thriller",nm0874320,"nm0748022,nm0830626,nm0582186"
tt0085276,5.9,8284,16.0,Breathless,US,\N,imdbDisplay,\N,0,movie,Breathless,Breathless,0,1983,\N,100,"Action,Drama,Romance",nm0564319,"nm0000076,nm0000419,nm0141281,nm0564319,nm0001031"
tt0085327,7.2,10213,,,,,,,,movie,Who Finds a Friend Finds a Treasure,Chi trova un amico trova un tesoro,0,1981,\N,108,"Action,Adventure,Comedy",nm0179281,"nm0024589,nm0179281,nm0526876"
tt0085333,6.7,70119,27.0,Christine,US,\N,\N,\N,0,movie,Christine,Christine,0,1983,\N,110,"Horror,Thriller",nm0000118,"nm0000175,nm0680250"
tt0085333,6.7,70119,8.0,John Carpenter's Christine,US,\N,\N,complete title,0,movie,Christine,Christine,0,1983,\N,110,"Horror,Thriller",nm0000118,"nm0000175,nm0680250"
tt0085334,7.9,127857,1.0,A Christmas Story,US,\N,imdbDisplay,\N,0,movie,A Christmas Story,A Christmas Story,0,1983,\N,94,"Comedy,Family",nm0163706,"nm0791789,nm0114080,nm0163706"
tt0085346,6.0,9391,14.0,Class,US,\N,imdbDisplay,\N,0,movie,Class,Class,0,1983,\N,98,"Comedy,Drama,Romance",nm0137573,"nm0467942,nm0339264"
tt0085354,7.0,5251,29.0,The ComDads,US,\N,imdbDisplay,\N,0,movie,The ComDads,Les compères,0,1983,\N,92,"Comedy,Crime",nm0891554,nm0891554
tt0085382,6.1,38711,15.0,Cujo,US,\N,imdbDisplay,\N,0,movie,Cujo,Cujo,0,1983,\N,93,"Horror,Thriller",nm0853546,"nm0000175,nm0241795,nm0193009"
tt0085384,4.4,5457,,,,,,,,movie,Curse of the Pink Panther,Curse of the Pink Panther,0,1983,\N,109,"Comedy,Crime,Mystery",nm0001175,"nm0001175,nm0250005"
tt0085387,5.6,4285,12.0,Street Fleet,US,\N,working,\N,0,movie,D.C. Cab,D.C. Cab,0,1983,\N,100,"Action,Comedy",nm0001708,"nm0136882,nm0001708"
tt0085387,5.6,4285,22.0,D.C. Cab,US,\N,\N,\N,0,movie,D.C. Cab,D.C. Cab,0,1983,\N,100,"Action,Comedy",nm0001708,"nm0136882,nm0001708"
tt0085387,5.6,4285,6.0,Capitol Cab,US,\N,working,\N,0,movie,D.C. Cab,D.C. Cab,0,1983,\N,100,"Action,Comedy",nm0001708,"nm0136882,nm0001708"
tt0085407,7.2,60426,26.0,The Dead Zone,US,\N,\N,\N,0,movie,The Dead Zone,The Dead Zone,0,1983,\N,103,"Drama,Horror,Sci-Fi",nm0000343,"nm0090151,nm0000175"
tt0085407,7.2,60426,8.0,Stephen King's The Dead Zone,US,\N,\N,complete title,0,movie,The Dead Zone,The Dead Zone,0,1983,\N,103,"Drama,Horror,Sci-Fi",nm0000343,"nm0090151,nm0000175"
tt0085426,6.8,5525,21.0,Le Dernier Combat (The Last Battle),US,\N,\N,\N,0,movie,Le Dernier Combat (The Last Battle),Le dernier combat,0,1983,\N,92,Sci-Fi,nm0000108,"nm0000108,nm0427136"
tt0085450,5.3,5258,11.0,Doctor Detroit,US,\N,imdbDisplay,\N,0,movie,Doctor Detroit,Doctor Detroit,0,1983,\N,89,Comedy,nm0696309,"nm0295171,nm0331956,nm0096813"
tt0085461,7.6,4732,10.0,The Dresser,US,\N,imdbDisplay,\N,0,movie,The Dresser,The Dresser,0,1983,\N,118,Drama,nm0946811,nm0367838
tt0085470,6.3,7748,9.0,Easy Money,US,\N,imdbDisplay,\N,0,movie,Easy Money,Easy Money,0,1983,\N,95,Comedy,nm0797526,"nm0001098,nm0256847,nm0642570,nm0086232"
tt0085475,7.0,6634,9.0,Eddie and the Cruisers,US,\N,imdbDisplay,\N,0,movie,Eddie and the Cruisers,Eddie and the Cruisers,0,1983,\N,95,"Drama,Music,Mystery",nm0203429,"nm0203429,nm0203228,nm0460190"
tt0085478,7.2,12248,7.0,Educating Rita,US,\N,imdbDisplay,\N,0,movie,Educating Rita,Educating Rita,0,1983,\N,110,"Comedy,Drama",nm0318150,nm0751516
tt0085482,7.7,4709,17.0,El Norte,US,\N,imdbDisplay,\N,0,movie,El Norte,El Norte,0,1983,\N,141,Drama,nm0622695,"nm0622695,nm0858482"
tt0085496,6.6,6057,3.0,Dark Habits,US,\N,\N,\N,0,movie,Dark Habits,Entre tinieblas,0,1983,\N,114,"Comedy,Drama",nm0000264,nm0000264
tt0085542,6.6,9373,24.0,Fire and Ice,US,\N,imdbDisplay,\N,0,movie,Fire and Ice,Fire and Ice,0,1983,\N,81,"Adventure,Animation,Fantasy","nm0851073,nm0000835","nm0000835,nm0292547,nm0859471,nm0176689"
tt0085549,6.2,46848,7.0,Flashdance,US,\N,imdbDisplay,\N,0,movie,Flashdance,Flashdance,0,1983,\N,95,"Drama,Music,Romance",nm0001490,"nm0373320,nm0000390"
tt0085601,7.2,8766,14.0,Trinity: Hits the Road,US,\N,\N,\N,0,movie,Go for It,Nati con la camicia,0,1983,\N,107,"Action,Adventure,Comedy",nm0005645,nm0053716
tt0085601,7.2,8766,5.0,Go for It,US,\N,\N,\N,0,movie,Go for It,Nati con la camicia,0,1983,\N,107,"Action,Adventure,Comedy",nm0005645,nm0053716
tt0085615,6.7,12444,5.0,Gorky Park,US,\N,imdbDisplay,\N,0,movie,Gorky Park,Gorky Park,0,1983,\N,128,"Crime,Drama,Mystery",nm0000776,"nm0809262,nm0693259"
tt0085636,4.9,42234,22.0,Season of the Witch,US,\N,\N,subtitle,0,movie,Halloween III: Season of the Witch,Halloween III: Season of the Witch,0,1982,\N,98,"Horror,Mystery,Sci-Fi",nm0908890,"nm0908890,nm0000118,nm0460600"
tt0085636,4.9,42234,6.0,Halloween III: Season of the Witch,US,\N,imdbDisplay,\N,0,movie,Halloween III: Season of the Witch,Halloween III: Season of the Witch,0,1982,\N,98,"Horror,Mystery,Sci-Fi",nm0908890,"nm0908890,nm0000118,nm0460600"
tt0085678,6.1,4845,10.0,Cesta do Cíny,US,\N,imdbDisplay,\N,0,movie,High Road to China,High Road to China,0,1983,\N,105,"Adventure,Drama,Romance",nm0404606,"nm0165853,nm0738083,nm0688261,nm0355054"
tt0085678,6.1,4845,29.0,High Road to China,US,\N,imdbDisplay,\N,0,movie,High Road to China,High Road to China,0,1983,\N,105,"Adventure,Drama,Romance",nm0404606,"nm0165853,nm0738083,nm0688261,nm0355054"
tt0085694,6.0,7140,19.0,The House on Sorority Row,US,\N,imdbDisplay,\N,0,movie,The House on Sorority Row,The House on Sorority Row,0,1982,\N,91,"Horror,Mystery,Thriller",nm0743093,"nm0743093,nm1118069"
tt0085701,6.7,22682,26.0,The Hunger,US,\N,imdbDisplay,\N,0,movie,The Hunger,The Hunger,0,1983,\N,97,"Drama,Horror",nm0001716,"nm0204719,nm0859241,nm0834460"
tt0085743,8.4,12934,4.0,Jaane Bhi Do Yaaro,US,hi,imdbDisplay,\N,0,movie,Jaane Bhi Do Yaaro,Jaane Bhi Do Yaaro,0,1983,\N,132,"Comedy,Drama",nm0787453,"nm0438499,nm0442479,nm0592803,nm0787453"
tt0085750,3.7,39184,26.0,Jaws III,US,\N,video,\N,0,movie,Jaws 3-D,Jaws 3-D,0,1983,\N,99,"Adventure,Horror,Thriller",nm0023469,"nm0001940,nm0558577,nm0331956,nm0874100,nm0437393"
tt0085750,3.7,39184,28.0,Jaws 3-D,US,\N,\N,\N,0,movie,Jaws 3-D,Jaws 3-D,0,1983,\N,99,"Adventure,Horror,Thriller",nm0023469,"nm0001940,nm0558577,nm0331956,nm0874100,nm0437393"
tt0085750,3.7,39184,30.0,Jaws 3,US,\N,\N,video box title,0,movie,Jaws 3-D,Jaws 3-D,0,1983,\N,99,"Adventure,Horror,Thriller",nm0023469,"nm0001940,nm0558577,nm0331956,nm0874100,nm0437393"
tt0085750,3.7,39184,32.0,Jaws 3 People 0,US,\N,\N,original script title,0,movie,Jaws 3-D,Jaws 3-D,0,1983,\N,99,"Adventure,Horror,Thriller",nm0023469,"nm0001940,nm0558577,nm0331956,nm0874100,nm0437393"
tt0085780,5.8,10614,21.0,The Keep,US,\N,imdbDisplay,\N,0,movie,The Keep,The Keep,0,1983,\N,96,"Drama,Fantasy,Horror",nm0000520,"nm0933393,nm0000520"
tt0085794,7.8,85074,40.0,The King of Comedy,US,\N,imdbDisplay,\N,0,movie,The King of Comedy,The King of Comedy,0,1982,\N,109,"Comedy,Crime,Drama",nm0000217,nm0956857
tt0085809,8.3,34618,15.0,Koyaanisqatsi,US,\N,imdbDisplay,\N,0,movie,Koyaanisqatsi,Koyaanisqatsi,0,1982,\N,86,"Documentary,Music",nm0716585,"nm0294825,nm0716585,nm0006129,nm0909479,nm7030243,nm10878502,nm10878503,nm0213499,nm10878504"
tt0085809,8.3,34618,9.0,Koyaanisqatsi: Life Out of Balance,US,\N,\N,poster title,0,movie,Koyaanisqatsi,Koyaanisqatsi,0,1982,\N,86,"Documentary,Music",nm0716585,"nm0294825,nm0716585,nm0006129,nm0909479,nm7030243,nm10878502,nm10878503,nm0213499,nm10878504"
tt0085811,6.1,29874,23.0,Krull,US,\N,imdbDisplay,\N,0,movie,Krull,Krull,0,1983,\N,116,"Action,Adventure,Fantasy",nm0946811,nm0792589
tt0085852,6.2,5607,11.0,Liquid Sky,US,\N,imdbDisplay,\N,0,movie,Liquid Sky,Liquid Sky,0,1982,\N,112,"Sci-Fi,Thriller",nm0875367,"nm0875367,nm0137592,nm0449624"
tt0085859,7.3,20911,1.0,Local Hero,US,\N,imdbDisplay,\N,0,movie,Local Hero,Local Hero,0,1983,\N,111,"Comedy,Drama",nm0287025,nm0287025
tt0085862,6.4,10733,11.0,Lone Wolf McQuade,US,\N,\N,\N,0,movie,Lone Wolf McQuade,Lone Wolf McQuade,0,1983,\N,107,"Action,Crime,Drama",nm0142587,"nm0625160,nm0245576"
tt0085862,6.4,10733,9.0,Lone Wolf,US,\N,\N,pre-release title,0,movie,Lone Wolf McQuade,Lone Wolf McQuade,0,1983,\N,107,"Action,Crime,Drama",nm0142587,"nm0625160,nm0245576"
tt0085894,6.4,23917,4.0,The Man with Two Brains,US,\N,imdbDisplay,\N,0,movie,The Man with Two Brains,The Man with Two Brains,0,1983,\N,93,"Comedy,Romance,Sci-Fi",nm0005348,"nm0320553,nm0000188,nm0005348"
tt0085933,7.3,14770,7.0,Merry Christmas Mr. Lawrence,US,\N,imdbDisplay,\N,0,movie,Merry Christmas Mr. Lawrence,Merry Christmas Mr. Lawrence,0,1983,\N,123,"Drama,War",nm0651915,"nm0886394,nm0651915,nm0562577"
tt0085959,7.5,112205,13.0,Monty Python's The Meaning of Life,US,\N,\N,complete title,0,movie,The Meaning of Life,The Meaning of Life,0,1983,\N,107,"Comedy,Musical","nm0000416,nm0001402","nm0001037,nm0000092,nm0000416,nm0001385,nm0001402,nm0001589"
tt0085970,6.5,20634,10.0,Mr. Mom,US,\N,imdbDisplay,\N,0,movie,Mr. Mom,Mr. Mom,0,1983,\N,91,"Comedy,Drama",nm0236769,nm0000455
tt0085995,7.4,94453,45.0,National Lampoon's Vacation,US,\N,imdbDisplay,\N,0,movie,National Lampoon's Vacation,National Lampoon's Vacation,0,1983,\N,98,"Adventure,Comedy",nm0000601,nm0000455
tt0085995,7.4,94453,7.0,Vacation,US,\N,alternative,\N,0,movie,National Lampoon's Vacation,National Lampoon's Vacation,0,1983,\N,98,"Adventure,Comedy",nm0000601,nm0000455
tt0086005,7.5,7553,22.0,Never Cry Wolf,US,\N,imdbDisplay,\N,0,movie,Never Cry Wolf,Never Cry Wolf,0,1983,\N,105,"Adventure,Drama",nm0050597,"nm0610246,nm0000436,nm0358334,nm0459350,nm0001747,nm0180644,nm0525137,nm0298995"
tt0086006,6.2,60149,27.0,Warhead,US,\N,working,\N,0,movie,Never Say Never Again,Never Say Never Again,0,1983,\N,134,"Action,Adventure,Thriller",nm0449984,"nm0565886,nm0926525,nm0001220,nm0783913,nm0166074,nm0478588"
tt0086022,8.1,22386,19.0,Nostalghia,US,\N,alternative,\N,0,movie,Nostalgia,Nostalghia,0,1983,\N,125,Drama,nm0001789,"nm0001789,nm0346096"
tt0086022,8.1,22386,31.0,Nostalgia,US,\N,imdbDisplay,\N,0,movie,Nostalgia,Nostalghia,0,1983,\N,125,Drama,nm0001789,"nm0001789,nm0346096"
tt0086026,2.1,4192,19.0,Pod People,US,\N,\N,reissue title,0,movie,Extra Terrestrial Visitors,Los nuevos extraterrestres,0,1983,\N,80,"Fantasy,Horror,Sci-Fi",nm0685034,"nm0336075,nm0685034"
tt0086026,2.1,4192,7.0,Extra Terrestrial Visitors,US,\N,\N,new title,0,movie,Extra Terrestrial Visitors,Los nuevos extraterrestres,0,1983,\N,80,"Fantasy,Horror,Sci-Fi",nm0685034,"nm0336075,nm0685034"
tt0086034,6.6,93418,5.0,Octopussy,US,\N,imdbDisplay,\N,0,movie,Octopussy,Octopussy,0,1983,\N,131,"Action,Adventure,Thriller",nm0322515,"nm0292129,nm0537363,nm0933865,nm0001220"
tt0086058,5.9,7898,5.0,The Osterman Weekend,US,\N,imdbDisplay,\N,0,movie,The Osterman Weekend,The Osterman Weekend,0,1983,\N,103,"Action,Drama,Thriller",nm0001603,"nm0524924,nm2091974,nm0788991"
tt0086066,7.1,73904,1.0,The Outsiders,US,\N,\N,\N,0,movie,The Outsiders,The Outsiders,0,1983,\N,91,"Crime,Drama",nm0000338,"nm0746634,nm0386023"
tt0086066,7.1,73904,44.0,The Outsiders: The Complete Novel,US,\N,\N,director's cut,0,movie,The Outsiders,The Outsiders,0,1983,\N,91,"Crime,Drama",nm0000338,"nm0746634,nm0386023"
tt0086087,7.4,6716,18.0,Pauline at the Beach,US,\N,imdbDisplay,\N,0,movie,Pauline at the Beach,Pauline à la plage,0,1983,\N,95,"Comedy,Drama,Romance",nm0006445,nm0006445
tt0086129,5.1,10715,21.0,Porky's II: The Next Day,US,\N,imdbDisplay,\N,0,movie,Porky's II: The Next Day,Porky's II: The Next Day,0,1983,\N,98,Comedy,nm0163706,"nm0842011,nm0650276,nm0163706"
tt0086143,5.3,5765,26.0,Private School,US,\N,\N,\N,0,movie,Private School,Private School,0,1983,\N,89,"Comedy,Romance",nm0085457,"nm0338633,nm0641791"
tt0086143,5.3,5765,7.0,Private School... for Girls,US,\N,alternative,\N,0,movie,Private School,Private School,0,1983,\N,89,"Comedy,Romance",nm0085457,"nm0338633,nm0641791"
tt0086154,6.5,23531,23.0,Psicosis 2,US,es,imdbDisplay,\N,0,movie,Psycho II,Psycho II,0,1983,\N,113,"Crime,Horror,Mystery",nm0002207,"nm0276169,nm0088645"
tt0086154,6.5,23531,30.0,Psycose 2,US,es,\N,\N,0,movie,Psycho II,Psycho II,0,1983,\N,113,"Crime,Horror,Mystery",nm0002207,"nm0276169,nm0088645"
tt0086154,6.5,23531,3.0,Psycho II,US,\N,imdbDisplay,\N,0,movie,Psycho II,Psycho II,0,1983,\N,113,"Crime,Horror,Mystery",nm0002207,"nm0276169,nm0088645"
tt0086190,8.3,931639,10.0,Star Wars: Episode VI - Revenge of the Jedi,US,\N,working,\N,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086190,8.3,931639,33.0,Star Wars: Episode VI - Return of the Jedi,US,\N,imdbDisplay,\N,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086190,8.3,931639,39.0,Return of the Jedi,US,\N,\N,short title,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086190,8.3,931639,45.0,Star Wars: Return of the Jedi,US,\N,\N,promotional title,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086190,8.3,931639,4.0,Blue Harvest,US,\N,\N,fake working title,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086190,8.3,931639,50.0,Revenge of the Jedi,US,\N,working,\N,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086190,8.3,931639,70.0,Star Wars VI: Return of the Jedi,US,\N,\N,video box title,0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",nm0549658,"nm0001410,nm0000184"
tt0086192,6.2,4357,16.0,Revenge of the Ninja,US,\N,imdbDisplay,\N,0,movie,Revenge of the Ninja,Revenge of the Ninja,0,1983,\N,90,"Action,Crime,Drama",nm0278735,"nm0798033,nm0324875"
tt0086197,7.8,55128,15.0,The Right Stuff,US,\N,imdbDisplay,\N,0,movie,The Right Stuff,The Right Stuff,0,1983,\N,193,"Adventure,Biography,Drama",nm0442241,"nm0442241,nm0004366"
tt0086200,6.8,79502,30.0,Risky Business,US,\N,imdbDisplay,\N,0,movie,Risky Business,Risky Business,0,1983,\N,99,"Comedy,Crime,Drama",nm0001887,nm0001887
tt0086216,7.2,31228,27.0,Rumble Fish,US,\N,imdbDisplay,\N,0,movie,Rumble Fish,Rumble Fish,0,1983,\N,94,"Crime,Drama,Romance",nm0000338,"nm0386023,nm0000338"
tt0086250,8.3,724685,13.0,Scarface,US,\N,imdbDisplay,\N,0,movie,Scarface,Scarface,0,1983,\N,170,"Crime,Drama",nm0000361,"nm0000231,nm0001328,nm0372942,nm0870660"
tt0086312,7.2,17964,13.0,Silkwood,US,\N,imdbDisplay,\N,0,movie,Silkwood,Silkwood,0,1983,\N,131,"Biography,Drama,History",nm0001566,"nm0001188,nm0035146"
tt0086320,6.3,25837,23.0,Sleepaway Camp,US,\N,imdbDisplay,\N,0,movie,Sleepaway Camp,Sleepaway Camp,0,1983,\N,84,Horror,nm0385349,nm0385349
tt0086325,3.6,7963,14.0,Smokey is the Bandit part 3,US,\N,\N,trailer title,0,movie,Smokey and the Bandit Part 3,Smokey and the Bandit Part 3,0,1983,\N,85,"Action,Comedy,Crime",nm0523310,"nm0083699,nm0201984"
tt0086325,3.6,7963,18.0,Smokey is the Bandit,US,\N,working,\N,0,movie,Smokey and the Bandit Part 3,Smokey and the Bandit Part 3,0,1983,\N,85,"Action,Comedy,Crime",nm0523310,"nm0083699,nm0201984"
tt0086325,3.6,7963,24.0,Smokey and the Bandit Part 3,US,\N,\N,\N,0,movie,Smokey and the Bandit Part 3,Smokey and the Bandit Part 3,0,1983,\N,85,"Action,Comedy,Crime",nm0523310,"nm0083699,nm0201984"
tt0086336,6.8,8205,14.0,Something Wicked This Way Comes,US,\N,imdbDisplay,\N,0,movie,Something Wicked This Way Comes,Something Wicked This Way Comes,0,1983,\N,95,"Fantasy,Mystery,Thriller",nm0002338,nm0001969
tt0086346,5.5,5246,26.0,Spacehunter,US,\N,\N,DVD box title,0,movie,Spacehunter: Adventures in the Forbidden Zone,Spacehunter: Adventures in the Forbidden Zone,0,1983,\N,90,"Action,Adventure,Sci-Fi",nm0425593,"nm0362402,nm0480879,nm0696400,nm0721063,nm0325175,nm0089676"
tt0086346,5.5,5246,30.0,Spacehunter: Adventures in the Forbidden Zone,US,\N,\N,\N,0,movie,Spacehunter: Adventures in the Forbidden Zone,Spacehunter: Adventures in the Forbidden Zone,0,1983,\N,90,"Action,Adventure,Sci-Fi",nm0425593,"nm0362402,nm0480879,nm0696400,nm0721063,nm0325175,nm0089676"
tt0086346,5.5,5246,32.0,Adventures in the Creep Zone,US,\N,working,\N,0,movie,Spacehunter: Adventures in the Forbidden Zone,Spacehunter: Adventures in the Forbidden Zone,0,1983,\N,90,"Action,Adventure,Sci-Fi",nm0425593,"nm0362402,nm0480879,nm0696400,nm0721063,nm0325175,nm0089676"
tt0086346,5.5,5246,33.0,Adventures in the Forbidden Zone,US,\N,\N,subtitle,0,movie,Spacehunter: Adventures in the Forbidden Zone,Spacehunter: Adventures in the Forbidden Zone,0,1983,\N,90,"Action,Adventure,Sci-Fi",nm0425593,"nm0362402,nm0480879,nm0696400,nm0721063,nm0325175,nm0089676"
tt0086355,6.7,5726,24.0,Star 80,US,\N,imdbDisplay,\N,0,movie,Star 80,Star 80,0,1983,\N,103,"Biography,Drama",nm0002080,"nm0139469,nm0002080"
tt0086356,6.3,6214,21.0,The Star Chamber,US,\N,imdbDisplay,\N,0,movie,The Star Chamber,The Star Chamber,0,1983,\N,109,"Crime,Drama,Mystery",nm0001382,"nm0853095,nm0001382"
tt0086361,4.7,14352,19.0,Saturday Night Fever 2,US,\N,\N,original script title,0,movie,Staying Alive,Staying Alive,0,1983,\N,93,"Drama,Music,Romance",nm0000230,"nm0169936,nm0000230,nm0923319"
tt0086361,4.7,14352,22.0,Saturday Night Fever II,US,\N,\N,original script title,0,movie,Staying Alive,Staying Alive,0,1983,\N,93,"Drama,Music,Romance",nm0000230,"nm0169936,nm0000230,nm0923319"
tt0086361,4.7,14352,29.0,Staying Alive,US,\N,\N,\N,0,movie,Staying Alive,Staying Alive,0,1983,\N,93,"Drama,Music,Romance",nm0000230,"nm0169936,nm0000230,nm0923319"
tt0086366,5.7,7188,7.0,Still Smokin,US,\N,imdbDisplay,\N,0,movie,Still Smokin,Still Smokin,0,1983,\N,91,"Comedy,Music",nm0001045,"nm0001045,nm0001507"
tt0086373,6.7,15470,11.0,Strange Brew,US,\N,imdbDisplay,\N,0,movie,Strange Brew,The Adventures of Bob & Doug McKenzie: Strange Brew,0,1983,\N,90,"Comedy,Crime,Sci-Fi","nm0858686,nm0001548","nm0001548,nm0858686,nm0208923"
tt0086383,6.7,40026,29.0,Sudden Impact,US,\N,imdbDisplay,\N,0,movie,Sudden Impact,Sudden Impact,0,1983,\N,117,"Action,Crime,Thriller",nm0000142,"nm0277807,nm0277849,nm0830472,nm0808073,nm0682309,nm0718466"
tt0086393,5.0,63385,24.0,Superman vs. Superman,US,\N,\N,original script title,0,movie,Superman III,Superman III,0,1983,\N,125,"Action,Adventure,Comedy",nm0504513,"nm0796950,nm0795975,nm0628058,nm0628174,nm0701374"
tt0086397,5.9,4536,16.0,The Survivors,US,\N,imdbDisplay,\N,0,movie,The Survivors,The Survivors,0,1983,\N,103,"Comedy,Crime,Drama",nm0006916,nm0498775
tt0086423,7.4,9167,3.0,Tender Mercies,US,\N,imdbDisplay,\N,0,movie,Tender Mercies,Tender Mercies,0,1983,\N,92,"Drama,Music",nm0000915,nm0285210
tt0086425,7.4,53993,16.0,Terms of Endearment,US,\N,imdbDisplay,\N,0,movie,Terms of Endearment,Terms of Endearment,0,1983,\N,132,"Comedy,Drama",nm0000985,"nm0573505,nm0000985"
tt0086429,6.9,5622,10.0,Testament,US,\N,imdbDisplay,\N,0,movie,Testament,Testament,0,1983,\N,90,Drama,nm0003313,"nm0024562,nm0949722"
tt0086450,6.9,10071,1.0,To Be or Not to Be,US,\N,imdbDisplay,\N,0,movie,To Be or Not to Be,To Be or Not to Be,0,1983,\N,107,"Comedy,Drama,War",nm0424466,"nm0576070,nm0334283,nm0562372,nm0501872,nm0523932"
tt0086465,7.5,132294,36.0,Black or White,US,\N,working,\N,0,movie,Trading Places,Trading Places,0,1983,\N,116,Comedy,nm0000484,"nm0365390,nm0918339"
tt0086465,7.5,132294,5.0,Trading Places,US,\N,\N,\N,0,movie,Trading Places,Trading Places,0,1983,\N,116,Comedy,nm0000484,"nm0365390,nm0918339"
tt0086491,6.5,32502,16.0,Kick the Can,US,\N,\N,segment title,0,movie,Twilight Zone: The Movie,Twilight Zone: The Movie,0,1983,\N,101,"Horror,Sci-Fi","nm0001102,nm0004306,nm0000484,nm0000229","nm0000484,nm0425138,nm0558577,nm0558953,nm0003198,nm0785245,nm0307561"
tt0086491,6.5,32502,22.0,"Nightmare at 20,000 Feet",US,\N,\N,segment title,0,movie,Twilight Zone: The Movie,Twilight Zone: The Movie,0,1983,\N,101,"Horror,Sci-Fi","nm0001102,nm0004306,nm0000484,nm0000229","nm0000484,nm0425138,nm0558577,nm0558953,nm0003198,nm0785245,nm0307561"
tt0086491,6.5,32502,34.0,It's a Good Life,US,\N,\N,segment title,0,movie,Twilight Zone: The Movie,Twilight Zone: The Movie,0,1983,\N,101,"Horror,Sci-Fi","nm0001102,nm0004306,nm0000484,nm0000229","nm0000484,nm0425138,nm0558577,nm0558953,nm0003198,nm0785245,nm0307561"
tt0086491,6.5,32502,9.0,Twilight Zone: The Movie,US,\N,\N,\N,0,movie,Twilight Zone: The Movie,Twilight Zone: The Movie,0,1983,\N,101,"Horror,Sci-Fi","nm0001102,nm0004306,nm0000484,nm0000229","nm0000484,nm0425138,nm0558577,nm0558953,nm0003198,nm0785245,nm0307561"
tt0086508,6.4,8879,18.0,Uncommon Valor,US,\N,\N,\N,0,movie,Uncommon Valor,Uncommon Valor,0,1983,\N,105,"Action,Drama,Thriller",nm0467646,"nm0311020,nm0369567"
tt0086508,6.4,8879,31.0,Last River to Cross,US,\N,working,\N,0,movie,Uncommon Valor,Uncommon Valor,0,1983,\N,105,"Action,Drama,Thriller",nm0467646,"nm0311020,nm0369567"
